date,value,error
2016-10-01,23.0201305116,0.19315560294
2016-10-02,23.3865652447,0.215898376929
2016-10-03,23.7476872311,0.296253751186
2016-10-04,23.9315776283,0.261759306298
2016-10-05,23.8928324413,0.167384268326
2016-10-06,23.8643828852,0.309350203575
2016-10-07,23.8037475143,0.389094861577
2016-10-08,23.6218345121,0.290645834338
2016-10-09,23.706871984,0.213660808248
2016-10-10,24.0376868662,0.245581612787
2016-10-11,23.3370560706,0.245485336003
2016-10-12,23.9809706056,0.154163834902
2016-10-13,23.9704881674,0.235691068288
2016-10-14,24.3561047119,0.24957394573
2016-10-15,23.8094749089,0.51395733006
2016-10-16,23.101779877,0.450146871686
2016-10-17,22.9919082417,0.230051601328
2016-10-18,22.8934819837,0.169087826364
2016-10-19,22.8957651487,0.232234642808
2016-10-20,23.0900888953,0.244655077333
2016-10-21,23.6260731851,0.283746897568
2016-10-22,24.0110378441,0.372521830673
2016-10-23,23.1659370858,0.558852082899
2016-10-24,22.7883275454,0.221779146343
2016-10-25,23.213232102,0.211288235043
2016-10-26,23.5831057259,0.22572004142
2016-10-27,23.6917114486,0.216654247342
2016-10-28,24.371261874,0.26817549042
2016-10-29,24.7328654995,0.319559269743
2016-10-30,24.9847700504,0.31993793877
2016-10-31,24.301141599,0.361293437912
2016-11-01,24.0675420896,0.320356781255
2016-11-02,24.1514819403,0.327728938587
2016-11-03,23.8955862908,0.171015255687
2016-11-04,24.4227899045,0.26922660485
2016-11-05,24.6479797699,0.218261474977
2016-11-06,25.0009085983,0.279941591576
2016-11-07,25.3307820214,0.261513663998
2016-11-08,25.0017115207,0.595340348804
2016-11-09,24.4119997162,0.344609273468
2016-11-10,24.5090151203,0.240273710548
2016-11-11,25.4287080557,0.249869453894
2016-11-12,25.2880764837,0.307247428894
2016-11-13,25.2187321735,0.33694963735
2016-11-14,25.2618974857,0.308947699518
2016-11-15,25.705983722,0.26607985149
2016-11-16,26.1599038851,0.265632763047
2016-11-17,25.5136800273,0.214205413636
2016-11-18,25.2147306306,0.535726927679
2016-11-19,24.9177962711,0.315636695089
2016-11-20,25.0927830616,0.294742888153
2016-11-21,24.566221674,0.207187998561
2016-11-22,24.276348533,0.300931889169
2016-11-23,24.7989504806,0.292603032533
2016-11-24,25.5866825854,0.206745976196
2016-11-25,26.4767414671,0.186994077706
2016-11-26,26.2926971105,0.168392402448
2016-11-27,26.1896364288,0.190450537824
2016-11-28,25.9998267956,0.250991055053
2016-11-29,26.233002667,0.30780640803
2016-11-30,26.168236943,0.26289655196
2016-12-01,25.7634035063,0.213258939123
2016-12-02,25.5810252514,0.178239259981
2016-12-03,26.1851326609,0.285845903165
2016-12-04,26.3297433688,0.253112342809
2016-12-05,26.3489224805,0.311836457903
2016-12-06,25.8600096371,0.395227707835
2016-12-07,25.3679749617,0.254637035789
2016-12-08,25.625984514,0.188074873567
2016-12-09,25.8968625726,0.23239714819
2016-12-10,26.2456770269,0.202499356834
2016-12-11,25.9024321518,0.499451390575
2016-12-12,25.5493348485,0.283885346333
2016-12-13,25.4280723341,0.39110639044
2016-12-14,25.3874033409,0.300784598505
2016-12-15,25.5154268718,0.244620124103
2016-12-16,25.5589624109,0.179262023376
2016-12-17,26.1488553672,0.285841432011
2016-12-18,26.1152395106,0.261607520297
2016-12-19,26.5352440377,0.325430059433
2016-12-20,26.9054766739,0.277198654991
2016-12-21,25.8777437741,0.687195001981
2016-12-22,24.8856747883,0.115880130282
2016-12-23,25.4342130418,0.161198502644
2016-12-24,25.7150419261,0.283035514647
2016-12-25,25.4647920246,0.241213310406
2016-12-26,25.829264509,0.350614149131
2016-12-27,25.7317441899,0.305836012286
2016-12-28,25.5062873031,0.220919686684
2016-12-29,25.7823517386,0.284442706
2016-12-30,25.6717586142,0.204985021662
2016-12-31,25.3838129539,0.283819576059
2017-01-01,24.9640533156,0.0903491293305
2017-01-02,25.4944141761,0.145209827708
2017-01-03,25.8149712704,0.131253767689
2017-01-04,25.9724906311,0.11261096002
2017-01-05,26.433269514,0.259868575754
2017-01-06,25.9918356475,0.122563591107
2017-01-07,25.8370495491,0.0872435993391
2017-01-08,25.761848863,0.205723203024
2017-01-09,25.0367821568,0.197802610475
2017-01-10,25.1317732996,0.161380270283
2017-01-11,25.5378817515,0.193958084119
2017-01-12,25.2259706401,0.170800850309
2017-01-13,25.5903282544,0.185249134718
2017-01-14,26.0741141116,0.215010621051
2017-01-15,26.293477167,0.217546923628
2017-01-16,26.4887579428,0.193753229218
2017-01-17,26.5314070839,0.139041709352
2017-01-18,26.8366244169,0.213874453421
2017-01-19,27.3159884625,0.262188251244
2017-01-20,27.8341977679,0.276689583369
2017-01-21,27.5466312731,0.150875733313
2017-01-22,28.3869423577,0.219728258555
2017-01-23,28.8890821626,0.43930603581
2017-01-24,28.0733128279,0.384323978828
2017-01-25,27.3601856242,0.243366268306
2017-01-26,27.2556810967,0.286195655366
2017-01-27,27.0215839728,0.288066563564
2017-01-28,26.9527443584,0.257721710806
2017-01-29,26.8734999181,0.218969029093
2017-01-30,26.7825480244,0.310120176663
2017-01-31,26.7133297284,0.222473401645
2017-02-01,27.0998371758,0.289866113467
2017-02-02,27.467021534,0.218853532268
2017-02-03,27.6835409701,0.226134603
2017-02-04,27.4843565951,0.167978235766
2017-02-05,28.0283358908,0.204697228517
2017-02-06,28.4749231423,0.26940385613
2017-02-07,28.5731074108,0.271934162921
2017-02-08,29.3146268415,0.243408855256
2017-02-09,29.9124452779,0.253204969174
2017-02-10,29.7703291512,0.372525469773
2017-02-11,28.8727910437,0.312901035173
2017-02-12,28.482292445,0.381209001306
2017-02-13,28.725805876,0.322955111342
2017-02-14,28.5959401518,0.267913983331
2017-02-15,29.0516985904,0.321954736028
2017-02-16,29.3825928442,0.278627380306
2017-02-17,29.6605944292,0.261193894718
2017-02-18,29.6157393304,0.32724313654
2017-02-19,29.1217512449,0.268301870892
2017-02-20,28.309805448,0.379958566968
2017-02-21,28.0092786758,0.273924274307
2017-02-22,27.7740985615,0.198345849048
2017-02-23,28.1544382893,0.266073022691
2017-02-24,27.7612553143,0.311053059816
2017-02-25,27.3640941729,0.199173026457
2017-02-26,27.2002092984,0.240166224075
2017-02-27,27.0508289714,0.355262202218
2017-02-28,26.5573959572,0.287902265883
2017-03-01,26.6545275149,0.265720849881
2017-03-02,26.8131535371,0.347821210278
2017-03-03,26.7005840098,0.204610899454
2017-03-04,27.4412830798,0.238427389709
2017-03-05,27.7346605464,0.310655700496
2017-03-06,27.9183440728,0.309522404017
2017-03-07,28.382890784,0.229126416467
2017-03-08,28.6462444235,0.238686690838
2017-03-09,28.2732229644,0.150952391851
2017-03-10,28.1342468222,0.163102582521
2017-03-11,27.8084042202,0.0669613535384
2017-03-12,27.4298633639,0.269909137528
2017-03-13,27.2859417234,0.129800605473
2017-03-14,27.5776095897,0.365709422734
2017-03-15,26.6891479784,0.514908041327
2017-03-16,25.9566196063,0.28793834214
2017-03-17,25.3099354368,0.364779313919
2017-03-18,25.1104001538,0.185207220095
2017-03-19,24.9137542377,0.207488810573
2017-03-20,24.6159696866,0.118009761851
2017-03-21,24.9722814399,0.132267978906
2017-03-22,25.2207029404,0.160615834378
2017-03-23,25.286959263,0.258269347722
2017-03-24,25.6657268563,0.162914952471
2017-03-25,25.6057682169,0.0857531366011
2017-03-26,26.0628356803,0.167322876236
2017-03-27,25.7242541986,0.0972413687875
2017-03-28,25.6582550397,0.0865916975454
2017-03-29,25.7280982535,0.0819371123396
2017-03-30,25.8489148477,0.152620575663
2017-03-31,26.1836703977,0.122323753198
2017-04-01,26.5575746722,0.162005366892
2017-04-02,26.9158603624,0.209645341596
2017-04-03,26.8962634545,0.245917144959
2017-04-04,27.1187368366,0.225738573514
2017-04-05,27.381448276,0.153585087249
2017-04-06,27.6404306375,0.1230344783
2017-04-07,27.4551046379,0.304123809141
2017-04-08,26.5448064384,0.339325618629
2017-04-09,26.207075436,0.265431304164
2017-04-10,25.8333554055,0.169998586193
2017-04-11,25.9531451771,0.260140599564
2017-04-12,26.0051248361,0.268335197091
2017-04-13,26.2499528271,0.138141055905
2017-04-14,26.695723868,0.142728004954
2017-04-15,26.6314055989,0.285731394674
2017-04-16,26.2229893154,0.162106489934
2017-04-17,25.5458619191,0.325650631231
2017-04-18,24.8982979445,0.221999589359
2017-04-19,24.7372959394,0.262887746479
2017-04-20,24.6125254534,0.239252918603
2017-04-21,24.1271165329,0.280077735269
2017-04-22,23.3604266228,0.244953800148
2017-04-23,23.1064557451,0.0609783656168
2017-04-24,23.2229274948,0.152040177661
2017-04-25,23.1717008817,0.122822995942
2017-04-26,23.1473956721,0.156178732238
2017-04-27,22.9534083627,0.202307477895
2017-04-28,22.931913285,0.224783184483
2017-04-29,22.9791955363,0.225605126432
2017-04-30,22.660850656,0.0631811060928
2017-05-01,22.4994308908,0.368112440816
2017-05-02,21.6940171876,0.219759400703
2017-05-03,21.7712685709,0.157995938491
2017-05-04,22.0879760073,0.17855596438
2017-05-05,21.7526841178,0.151424633407
2017-05-06,21.7338851373,0.134545248178
2017-05-07,21.7708376041,0.180042109951
2017-05-08,21.7201589731,0.261737543162
2017-05-09,21.6258330908,0.16068355374
2017-05-10,21.8759466383,0.13298579081
2017-05-11,22.0451359149,0.0884215127489
2017-05-12,22.5268463776,0.114647102686
2017-05-13,22.9811878953,0.141203718478
2017-05-14,22.8245557219,0.206021910217
